Forward
433,14567,21,0,0,81.6,"","OK"
434,14568,20,0,0,80,"","OK"
435,14569,19,0,0,81.6,"","OK"
436,14570,20,0,0,81.6,"","OK"
437,14571,21,0,0,81.6,"","OK"
438,14572,20,0,0,80,"","OK"
439,14573,19,0,0,81.6,"","OK"
440,14574,20,0,0,81.6,"","OK"
441,14575,20,0,0,81.6,"","OK"
442,14576,21,0,0,81.6,"","OK"
443,14577,20,0,0,80,"","OK"
444,14578,20,0,0,80,"","OK"
445,14579,20,0,0,80,"","OK"
446,14580,19,0,0,81.6,"","OK"
447,14581,20,0,0,81.6,"","OK"
448,14582,21,0,0,80,"","OK"
449,14583,19,0,0,81.6,"","OK"
450,14584,10,0,0,80.352,"SET","Payload changed to PT=105"
451,14585,20,0,0,79.104,"","OK"
452,14586,20,0,0,77.856,"","OK"
453,14587,20,0,0,76.608,"","OK"
454,14588,21,0,0,75.36,"","OK"
455,14589,20,0,0,74.112,"","OK"
456,14590,19,0,0,72.864,"","OK"
457,14591,21,0,0,71.616,"","OK"
458,14592,19,0,0,70.368,"","OK"
459,14593,40,0,0,67.52,"","OK"
460,14594,9,0,0,67.872,"","OK"
461,14595,11,0,0,66.624,"","OK"
462,14596,50,0,0,65.024,"","Payload changed to PT=97"
463,14597,20,0,0,65.024,"","OK"
464,14598,21,0,0,65.024,"","OK"
465,14599,19,0,0,65.024,"","OK"
466,14600,21,0,0,65.024,"","OK"
467,14601,19,0,0,65.024,"","OK"
468,14602,20,0,0,65.024,"","OK"
469,14603,20,0,0,65.024,"","OK"
470,14604,21,0,0,65.024,"","OK"
471,14605,20,0,0,63.424,"","OK"
472,14606,19,0,0,65.024,"","OK"
473,14607,20,0,0,65.024,"","OK"
474,14608,21,0,0,65.024,"","OK"
475,14609,19,0,0,65.024,"","OK"
476,14610,21,0,0,63.424,"","OK"
477,14611,19,0,0,65.024,"","OK"
478,14612,21,0,0,63.424,"","OK"
479,14613,19,0,0,65.024,"","OK"
480,14614,20,0,0,65.024,"","OK"
481,14615,21,0,0,63.424,"","OK"
482,14616,19,0,0,65.024,"","OK"
483,14617,21,0,0,65.024,"","OK"
484,14618,19,0,0,65.024,"","OK"
485,14619,20,0,0,65.024,"","OK"
486,14620,20,0,0,65.024,"","OK"
487,14621,19,0,0,63.776,"SET","Payload changed to PT=105"
488,14622,19,0,0,62.528,"","OK"
489,14623,21,0,0,61.28,"","OK"
490,14624,19,0,0,60.032,"","OK"
491,14625,21,0,0,58.784,"","OK"
492,14626,20,0,0,57.536,"","OK"
493,14627,20,0,0,56.288,"","OK"
494,14628,20,0,0,55.04,"","OK"
495,14629,20,0,0,53.792,"","OK"
496,14630,20,0,0,52.544,"","OK"
497,14631,31,0,0,49.696,"","OK"
498,14632,9,0,0,50.048,"","OK"
499,14633,11,0,0,48.8,"","OK"
500,14634,50,0,0,49.344,"","Payload changed to PT=97"
501,14635,20,0,0,50.592,"","OK"
502,14636,21,0,0,51.84,"","OK"
503,14637,19,0,0,53.088,"","OK"
504,14638,21,0,0,54.336,"","OK"
505,14639,19,0,0,55.584,"","OK"
506,14640,21,0,0,56.832,"","OK"
507,14641,20,0,0,58.432,"","OK"
508,14642,20,0,0,59.328,"","OK"
509,14643,20,0,0,60.576,"","OK"
510,14644,19,0,0,62.176,"","OK"
511,14645,21,0,0,62.176,"","OK"
512,14646,20,0,0,62.176,"","OK"
513,14647,19,0,0,63.776,"","OK"
514,14648,21,0,0,62.176,"","OK"
515,14649,20,0,0,63.776,"","OK"
516,14650,20,0,0,62.176,"","OK"
517,14651,19,0,0,63.776,"","OK"
518,14652,21,0,0,62.176,"","OK"
519,14653,20,0,0,63.776,"","OK"
520,14654,19,0,0,63.776,"","OK"
521,14655,21,0,0,62.176,"","OK"
522,14656,19,0,0,63.776,"","OK"
523,14657,20,0,0,63.776,"","OK"
524,14658,20,0,0,63.776,"","OK"
525,14659,21,0,0,63.776,"","OK"
526,14660,19,0,0,63.776,"","OK"
527,14661,20,0,0,63.776,"","OK"
528,14662,20,0,0,63.776,"","OK"
529,14663,20,0,0,63.776,"","OK"
530,14664,20,0,0,63.776,"","OK"
531,14665,21,0,0,62.176,"","OK"
532,14666,20,0,0,63.776,"","OK"
533,14667,19,0,0,63.776,"","OK"
534,14668,20,0,0,63.776,"","OK"
535,14669,20,0,0,63.776,"","OK"
536,14670,21,0,0,63.424,"","OK"
537,14671,19,0,0,64.672,"","OK"
538,14672,21,0,0,65.92,"","OK"
539,14673,20,0,0,67.168,"","OK"
540,14674,20,0,0,68.416,"","OK"
541,14675,20,0,0,69.664,"","OK"
542,14676,20,0,0,70.912,"","OK"
543,14677,20,0,0,72.16,"","OK"
544,14678,19,0,0,73.408,"","OK"
